"TABLE 11: Weekday Driver Trips Per Household"
""
"County","HHUT","VOWN","HH","HO","HS","HW","OO","WO","WW","zTOT"
"Fresno","Single","2",0.410223015910234,1.96567514387145,0.74208958716618,1.61943219320285,1.06898383668196,0.650371238471111,0.0397288315269715,6.49650384683076
"Fresno","Single","3+",0.373060434060291,2.92665222126581,0.568828077834965,2.72643874281476,1.27117389084434,1.07422695509002,0.0241927506654659,8.96457307257565
"Fresno","Single","Subtotal",0.412104392411421,1.9994860117149,0.564415541365397,1.75268096130987,1.05362011182619,0.673039960448175,0.0253284362279491,6.4806754153039
"Fresno","Total","&nbsp;",0.354761187945104,1.77510987378169,0.514785071789693,1.59129763734726,0.947909627974978,0.574465498688073,0.0202276085265682,5.77855650605337
"Glenn","Multiple","1",NA,0.315348213942383,0.0239983374943676,1.2947907180287,0.216233888360267,0.0418464269375438,0.617801805097168,2.51001938986043
"Glenn","Multiple","2",1.38100512010642,1.5379060301922,NA,1.60652934999521,0.956632775480206,0.306135669453649,NA,5.78820894522768
"Glenn","Multiple","3+",NA,NA,NA,0.833088519611753,NA,NA,NA,0.833088519611753
"Glenn","Multiple","Subtotal",0.485681368708868,0.724686721853236,0.0139893074035051,1.34710777891178,0.462484015781484,0.132057357362155,0.360134087120538,3.52614063714156
"Glenn","Single","0",NA,NA,0.587201143027037,NA,NA,NA,NA,0.587201143027037
"Glenn","Single","1",0.529634530374974,0.429718803853084,0.588935569017101,0.428158552580244,0.343708222296078,0.232092040656798,NA,2.55224771877828
"Glenn","Single","2",0.283892442821173,1.93486374055786,0.394249224986243,2.70394206074767,1.41438082930946,0.777225992633073,0.143906577346888,7.65246086840237
"Glenn","Single","3+",0.094764528813022,3.0332462940123,0.211112794435112,3.08381145576824,2.41295226672865,0.793424451551112,0.0456459035594106,9.67495769486785
"Glenn","Single","Subtotal",0.313377063530154,1.65282048507178,0.416511728160972,1.87911981561603,1.28130769797501,0.553187072314846,0.053851956164544,6.15017581883334
"Glenn","Total","&nbsp;",0.341392347076377,1.50191345742426,0.351064844871919,1.79261897024937,1.14817360357603,0.484714793796308,0.103650948331188,5.72352896532545
"Humboldt","Multiple","1",NA,2.10431348369725,0.800690922377527,1.06885666317351,0.646608979617267,0.417733437053655,NA,5.03820348591922
"Humboldt","Multiple","2",NA,1.85193298704261,1.07915326315591,1.2598613440756,1.19921637284246,0.473863191672868,NA,5.86402715878945
"Humboldt","Multiple","Subtotal",NA,1.64858725013815,0.689290400443151,0.890225116466551,0.610907036517208,0.34485402839176,NA,4.18386383195682
"Humboldt","Single","1",NA,0.812668260646509,0.651791769645098,0.779875237620847,0.663626340423205,0.260878519818109,0.0480921607477048,3.21693228890147
"Humboldt","Single","2",0.191042758877351,1.55495557125443,0.627821385785116,1.26665735039462,1.4206492793648,0.402876979774929,0.033150740427661,5.49715406587891
"Humboldt","Single","3+",0.159953557050136,3.28023396444916,1.02198724350445,2.22235871496409,2.28076938627431,0.415216140105853,0.0674344082467946,9.4479534145948
"Humboldt","Single","Subtotal",0.115516391166963,1.58139895637478,0.69502143622523,1.24685909329396,1.28700232862639,0.347821466991998,0.0438741948102468,5.31749386748957
"Humboldt","Total","&nbsp;",0.0970719244935642,1.5921268905895,0.694106363503353,1.18991545582621,1.17905040113477,0.347347656982747,0.03686881560973,5.13648750813987
"Imperial","Multiple","0",NA,0.0219059228156435,NA,NA,0.052966374473218,NA,NA,0.0748722972888615
"Imperial","Multiple","1",0.745164819248406,0.620211220906959,0.683934324631831,0.978728683097842,0.611566364236021,0.0517857648783336,NA,3.69139117699939
"Imperial","Multiple","2",0.271699235049403,2.23953141908879,1.68841801659978,0.955303094940522,2.24158905942317,0.309148428095506,0.230094699255784,7.93578395245296
"Imperial","Multiple","3+",NA,0.699604141542555,2.86467216133361,1.53060305781352,0.638082723643502,NA,NA,5.73296208433319
"Imperial","Multiple","Subtotal",0.399945059491089,1.16630487866853,1.19624415155213,0.903899736748443,1.16134673074903,0.137515969554264,0.0869764028964852,5.05223292965997
"Imperial","Single","1",0.248807942163459,1.82067028007159,0.309521726757958,0.443172146871287,0.983829891404453,0.125688433729004,NA,3.93169042099775
"Imperial","Single","2",0.556661765974934,1.77181860197848,0.499578441816729,1.7488247441437,0.878047058626679,0.321562037220064,0.0315737492380785,5.80806639899866
"Imperial","Single","3+",0.476550910201802,2.84238520733825,0.401305606258018,2.25240847625887,1.5479827615562,0.906422452035599,0.0833162392933688,8.5103716529421
"Imperial","Single","Subtotal",0.452046381737191,2.05885208008611,0.414572276462825,1.58954995558457,1.08020214774793,0.45534410792769,0.0404739106637225,6.09104086021004
"Imperial","Total","&nbsp;",0.441872019798461,1.88455519311406,0.567217396233836,1.45565597383769,1.09604808641568,0.393278533106968,0.0495549313870403,5.88818213389374
"Inyo","Multiple","0",NA,2.48783566390203,NA,NA,NA,4.78774303621503,NA,7.27557870011706
"Inyo","Multiple","1",NA,0.932937882172815,0.28770804777807,0.0514516545288054,1.1138060048151,NA,NA,2.38590358929479
"Inyo","Multiple","2",NA,2.32837391464219,0.0936813023584485,1.67330624359489,0.903922444075766,0.716604213912936,NA,5.71588811858423
"Inyo","Multiple","3+",NA,0.204444453603567,NA,3.38027089434691,0.62249060382583,NA,NA,4.2072059517763
"Inyo","Multiple","Subtotal",NA,1.24755298285377,0.176660793834566,0.935915174741354,0.90286545639912,0.530254043463039,NA,3.79324845129185
"Inyo","Single","1",0.0364707911910369,0.770566864866084,0.100120339268618,0.671209398227674,0.398913594100402,0.254899949124066,0.112045390704396,2.34422632748228
"Inyo","Single","2",NA,1.85727454702835,0.483586464340252,1.57030283636056,2.59728569539606,0.538917574696671,NA,7.0473671178219
"Inyo","Single","3+",0.136681962661557,2.35164822321408,0.439014511521127,1.0696600396659,1.95205467021844,0.580180334253513,NA,6.52923974153462
"Inyo","Single","Subtotal",0.0440938049722196,1.7627720240982,0.393036379688148,1.24303394421845,1.9743800581208,0.489364600608905,0.0207246050242789,5.92740541673099
"Inyo","Total","&nbsp;",0.0351180782716281,1.65789413233847,0.348991005864643,1.18051690489319,1.75626274602205,0.497688047955519,0.0165059082982234,5.49297682364373
"Kern","Multiple","0",NA,NA,0.0307291349797347,NA,0.00498160011633777,NA,NA,0.0357107350960725
"Kern","Multiple","1",0.0557683974789188,0.723515213202745,0.463898201589798,0.955331436991266,0.826422030184491,0.205610833253784,NA,3.230546112701
"Kern","Multiple","2",0.343034910036364,2.6859242792807,0.737006998085548,1.28967173104077,1.04587968004916,0.380878968790962,NA,6.4823965672835
"Kern","Multiple","3+",0.0241492746494738,1.81419308718526,0.429262964970046,3.26661039195222,1.21833537189982,0.431024908492871,NA,7.1835759991497
"Kern","Multiple","Subtotal",0.128554179930496,1.20722551548062,0.447442176295066,0.953987920252872,0.727205415718453,0.223344109892762,NA,3.68775931757027
"Kern","Single","0",NA,0.116501597995342,0.0963950854076328,0.421940406772231,NA,NA,NA,0.634837090175206
"Kern","Single","1",0.246346058289151,0.859753321603668,0.496026978874566,0.935687122896838,0.688698426968775,0.204365316923748,0.000934421817564372,3.43181164737431
"Kern","Single","2",0.305558462343231,1.92100821203918,0.609588593009324,1.84798155383735,1.24828285584379,0.995114202323558,0.0257737479566459,6.95330762735307
"Kern","Single","3+",0.351486188394584,3.19930240328056,0.745025207907757,2.71920999227691,2.37583766674183,1.0007686987755,0.0577827892951036,10.4494129466722
"Kern","Single","Subtotal",0.285063842238286,1.83507015935556,0.586332779636401,1.71727672529411,1.31416251222971,0.687391859151069,0.0250372673989347,6.45033514530407
"Kern","Total","&nbsp;",0.249755393579254,1.69342893384125,0.554999175915148,1.54507941052506,1.18174548313622,0.582703075797846,0.0193888808553664,5.82710035365015
"Kings","Multiple","1",0.0884902051929904,1.26615380992806,0.284852041871218,1.49693158141262,0.253745967154185,0.148043541403122,NA,3.5382171469622
"Kings","Multiple","2",NA,2.1225397891287,NA,2.4056515624432,2.38010965937473,NA,NA,6.90830101094663
"Kings","Multiple","3+",NA,1.48440640258959,1.25889291658611,1.8726415217593,NA,NA,NA,4.615940840935
"Kings","Multiple","Subtotal",0.0714800027654421,1.27811458122269,0.287216402878128,1.50722195438666,0.415779203218117,0.119585582673497,NA,3.67939772714453
"Kings","Single","0",0.0692418961798552,0.116996936468162,NA,NA,NA,NA,NA,0.186238832648017
"Kings","Single","1",0.067381470164358,1.1138381838598,0.90783063211576,1.49734929129584,0.630067023078465,0.175920561518969,NA,4.39238716203319
"Kings","Single","2",0.443158502460442,2.82835545067009,0.634491479323212,1.24842042483583,1.92680244025107,0.57406649778767,0.0200185232163604,7.67531331854467
"Kings","Single","3+",0.609096957176011,2.26890172347761,0.337808479396252,1.17908645942162,0.523115949955226,0.440565484214067,NA,5.35857505364078
"Kings","Single","Subtotal",0.356876439844633,2.03968334239942,0.586447693370863,1.20302517069804,1.10167588469139,0.394225556935554,0.00841192424272126,5.69034601218262
"Kings","Total","&nbsp;",0.321082739055342,1.94416931059506,0.54891886018603,1.24117676350644,1.01565245412484,0.359780904563153,0.00735692193614865,5.43813795396702
"Lake","Multiple","0",NA,0.0854589237321158,NA,0.0557501996841022,NA,0.0375685357669663,NA,0.178777659183184
"Lake","Multiple","1",NA,0.369316371392613,NA,0.605006155836205,NA,NA,NA,0.974322527228818
"Lake","Multiple","2",NA,1.82263555299818,0.882072318715322,0.626997135558623,2.93799372717846,0.0950041582741287,NA,6.36470289272471
"Lake","Multiple","3+",NA,0.2211174437806,0.604831686986278,NA,NA,0.50835668763484,NA,1.33430581840172
"Lake","Multiple","Subtotal",NA,0.594412647535437,0.222386623735153,0.429023959552112,0.624632584529035,0.059464657347971,NA,1.92992047269971
"Lake","Single","0",NA,12.437866136069,5.95821033473522,NA,5.12721994987968,NA,NA,23.5232964206839
"Lake","Single","1",NA,0.826230620316566,0.48733408319965,0.760308435981754,1.32647302066811,0.508858514656521,0.0467868456952995,3.9559915205179
"Lake","Single","2",0.349253835210034,1.52751526694694,0.25210698362398,0.681457979626313,0.966249900687307,0.0217592963468071,NA,3.79834326244138
"Lake","Single","3+",0.229085619608902,4.06204911050666,0.502990166273412,1.88983770291067,1.3195437419179,0.830845876944717,NA,8.83435221816226
"Lake","Single","Subtotal",0.198856425617075,2.09209715654633,0.426831975969509,1.05977619418964,1.2051334606102,0.418115591121446,0.0152099947077294,5.41602079876193
"Lake","Total","&nbsp;",0.159307826772719,1.79423741347553,0.386171850474347,0.934332085353564,1.08968335028216,0.346787034043413,0.0121850284424747,4.72270458884421
"Lassen","Multiple","2",4.02730166050265,0.413396328532186,0.236827036148486,2.05422259304471,1.44971980704311,0.678216784302005,NA,8.85968420957314
"Lassen","Multiple","Subtotal",1.64787262921821,0.169151593854647,0.0969037890941735,0.840537280482124,0.593189632028629,0.277509600656082,NA,3.62516452533387
"Lassen","Single","0",NA,0.335264454470047,NA,0.535447239715153,NA,NA,NA,0.8707116941852
"Lassen","Single","1",0.124480815426446,1.95079582520464,0.981698994844591,0.201640496912388,6.2351088985528,0.0248734636189218,NA,9.51859849455979
"Lassen","Single","2",0.485501944271283,2.09942891863083,1.76091822158721,1.90402734537233,1.87572609196724,0.499568983415536,NA,8.62517150524443
"Lassen","Single","3+",0.948016668476752,2.05241391719125,0.485173803754564,1.64057104755737,4.13997572035634,0.383653303337498,NA,9.64980446067378
"Lassen","Single","Subtotal",0.459468780170781,1.8441680231258,1.05688532368306,1.28521899054187,3.21516484975734,0.302500346583559,NA,8.16340631386241
"Lassen","Total","&nbsp;",0.539413900727716,1.73148798554408,0.992306401646872,1.25530480526833,3.03878194335171,0.30081919400434,NA,7.85811423054305
"Los Angeles","Multiple","0",0.0113100755774209,0.054666342931051,0.0280526794095504,0.0188340077811789,0.065122666026737,NA,NA,0.177985771725938
"Los Angeles","Multiple","1",0.121832882970727,1.0482333716101,0.441294712236085,0.841178218182352,0.634062217817165,0.40168739041663,0.0312129388234677,3.51950173205653
"Los Angeles","Multiple","2",0.382899016850134,2.07455707686262,0.707944024422982,2.45084932012352,1.06761217297784,0.597153652135627,0.0269215261190064,7.30793678949172
"Los Angeles","Multiple","3+",0.289662722700903,1.98762613798161,0.53856478448181,2.32671596344169,1.90777344489146,0.488229807298527,0.0156907001462213,7.55426356094222
"Los Angeles","Multiple","Subtotal",0.16248147218537,1.09790324273425,0.414132382347347,1.08017867436135,0.659664633332961,0.3608729052822,0.0227966356748995,3.79802994591838
"Los Angeles","Single","0",0.0165106733234113,0.243402236877715,0.0683396684725666,0.109960136171967,0.0482715537087015,0.0173831855790625,NA,0.503867454133424
"Los Angeles","Single","1",0.184128509107255,1.05960373146783,0.481524469644822,0.779225742559737,0.588551620431263,0.242112420520198,0.0244928585740584,3.35963935230516
"Los Angeles","Single","2",0.470255839818291,1.82940855816643,0.584098992719516,1.67270964239997,0.936796482970384,0.458921477150268,0.0307180765311614,5.98290906975602
"Los Angeles","Single","3+",0.386332819709365,3.14449934334524,0.772674988301841,2.67445534291129,1.29608752080633,0.832866556006311,0.0471131831841659,9.15402975426455
"Los Angeles","Single","Subtotal",0.347440721790452,1.90173476183641,0.58353684263819,1.62651269664715,0.897618410117747,0.480494449688349,0.0320577129023125,5.86939559562061
"Los Angeles","Total","&nbsp;",0.291367156367053,1.65803946478041,0.532178978095507,1.46088217745397,0.825478645824932,0.444229129026484,0.0292500586708465,5.2414256102192
"Madera","Multiple","1",0.0621139968267454,0.958903370229515,NA,0.623676466880989,0.105435362837795,0.165007361411179,NA,1.91513655818622
"Madera","Multiple","2",NA,0.995541942540166,NA,NA,0.995541942540166,1.47952492353197,0.710679249077236,4.18128805768954
